casenumber,counts,day,hour,lat,location,lon,minute,month,neighborhood,offense_cat,offense_desc,reported_date,reporting_officer,statute_code,statute_desc,year
2017-00109816,0,19,23,,Hawthorne Rd At Broad St,,25,10,,,Medical Aid,2017-10-19 23:25:58,ZSilbert,Not Used,No violations,2017
2017-00109771,0,19,20,,Dexter St At Cranston St,,13,10,,,Motor Vehicle Violation,2017-10-19 20:13:00,LPelaez,Not Used,No violations,2017
2017-00109736,0,19,18,,Fulton St At Eddy St,,44,10,,,Auto Towed,2017-10-19 18:44:32,RPiccirillo,Not Used,Parking or MV Violation,2017
2017-00109723,0,19,18,41.8071203,77 Althea St,-71.4319723,20,10,,,Request for Assistance,2017-10-19 18:20:00,LPelaez,Not Used,No violations,2017
2017-00109719,0,19,18,,Fulton St At Eddy St,,9,10,,,Auto Towed,2017-10-19 18:09:52,RPiccirillo,Not Used,Parking or MV Violation,2017
2017-00109711,0,19,17,41.788011299999994,291 Vermont Ave,-71.40106120000002,56,10,,,Juvenile Matter,2017-10-19 17:56:00,TCalandra,Not Used,No violations,2017
2017-00109704,0,19,17,,Bucklin St At Woodman St,,48,10,,,Motor Vehicle Violation,2017-10-19 17:48:00,LPelaez,Not Used,No violations,2017
2017-00109695,0,19,17,41.8166844,160 Broad St,-71.4171575,21,10,,,Assistance Rendered,2017-10-19 17:21:00,JButen,Not Used,No violations,2017
2017-00109680,0,19,16,41.8110135963145,116 Wendell St,-71.4361888009527,43,10,,,Medical Aid,2017-10-19 16:43:00,LPelaez,Not Used,No violations,2017
2017-00109670,0,19,16,41.765305,Cranston Street ,-71.474518,26,10,,,Lost Article,2017-10-19 16:26:00,Central Station,Not Used,No violations,2017
2017-00109643,0,19,15,41.8033584,94 Mawney St,-71.4282738,26,10,,,Suspicious Person,2017-10-19 15:26:00,AFrancis,Not Used,No violations,2017
2017-00109611,0,19,13,41.7889326,319 Ohio Ave,-71.40242359999998,50,10,,,D.O.A.,2017-10-19 13:50:00,MPattie,Not Used,No violations,2017
2017-00109590,0,19,13,41.8180622231326,152 Springfield St,-71.4646032225629,10,10,,,Juvenile Matter,2017-10-19 13:10:00,SBrown,Not Used,No violations,2017
2017-00109584,0,19,12,41.8409032,520 Hope St,-71.4001282,31,10,,,Missing Persons,2017-10-19 12:31:43,WHutchinson,Not Used,No violations,2017
2017-00109576,0,19,12,41.838966110539,670 N Main St,-71.4094518271944,17,10,,,D.O.A.,2017-10-19 12:17:59,WMann,Not Used,No violations,2017
2017-00109553,0,19,10,41.8344601,380 Smith St,-71.4241881,55,10,,,Auto Towed,2017-10-19 10:55:40,EPedchenko,Not Used,Parking or MV Violation,2017
2017-00109539,0,19,10,41.8344795,324 Hope St,-71.4032561,33,10,,,Trespass,2017-10-19 10:33:00,CTorres,Not Used,No violations,2017
2017-00109536,0,19,10,41.8067845,604 Union Ave,-71.45869809999998,21,10,,,Missing Persons,2017-10-19 10:21:02,LSalinaro,Not Used,No violations,2017
2017-00109486,0,19,7,41.8328345973151,25 Felix St,-71.42780381955579,59,10,,,Missing Persons,2017-10-19 07:59:00,EPedchenko,Not Used,No violations,2017
2017-00109423,0,18,23,41.8126014,32 Viola St,-71.4519071,1,10,,,Medical Aid,2017-10-18 23:01:00,KBarth-Cafaro,Not Used,No violations,2017
2017-00109406,0,18,21,41.8339927,338 Academy Ave,-71.4446823,41,10,,,Juvenile Matter,2017-10-18 21:41:09,EBreault,Not Used,No violations,2017
2017-00109376,0,18,20,41.810851299999996,17 Warren St,-71.42405140000002,36,10,,,Suspicious Person,2017-10-18 20:36:00,LPelaez,Not Used,No violations,2017
2017-00109359,0,18,19,41.816806299999996,70 Fricker St,-71.420452,50,10,,,Lost Article,2017-10-18 19:50:00,Central Station,Not Used,No violations,2017
2017-00109360,0,18,19,41.80680770000001,627 Cranston St,-71.43639759999998,37,10,,,Request for Assistance,2017-10-18 19:37:00,LPelaez,Not Used,No violations,2017
2017-00109369,0,18,19,41.81100900000001,63 Elmwood Ave,-71.42362920000002,27,10,,,Request for Assistance,2017-10-18 19:27:00,LPelaez,Not Used,No violations,2017
2017-00109334,0,18,18,41.78885579999999,81 Washington Ave,-71.392896,43,10,,,Missing Persons,2017-10-18 18:43:00,Central Station,Not Used,No violations,2017
2017-00109310,0,18,17,41.58151365926009,12 Rogers Street ,-71.43849688971599,38,10,,,Lost Article,2017-10-18 17:38:00,Central Station,Not Used,No violations,2017
2017-00109291,0,18,16,41.8067699285714,624 Cranston St,-71.43604928571429,55,10,,,Disturbance,2017-10-18 16:55:56,JLeroux,Not Used,No violations,2017
2017-00109301,0,18,16,41.83864125,434 Mt Pleasant Ave,-71.4532664496807,41,10,,,Missing Persons,2017-10-18 16:41:11,JPerez,Not Used,No violations,2017
2017-00109274,0,18,16,41.7985073,278 Thurbers Ave,-71.4107325,22,10,,,Request for Assistance,2017-10-18 16:22:00,DSirignano,Not Used,No violations,2017
2017-00109260,0,18,15,41.818134,Chestnut Street ,-71.409966,44,10,,,Lost Article,2017-10-18 15:44:00,Central Station,Not Used,No violations,2017
2017-00109209,0,18,13,41.816610642606896,19 Anthony St ,-71.46977025145979,6,10,,,D.O.A.,2017-10-18 13:06:41,TGomes,Not Used,No violations,2017
2017-00109208,0,18,13,41.8199945,325 Washington St,-71.4207328,6,10,,,Assistance Rendered,2017-10-18 13:06:00,KBass,Not Used,No violations,2017
2017-00109183,0,18,11,41.8344795,324 Hope St,-71.4032561,38,10,,,Juvenile Matter,2017-10-18 11:38:00,CTorres,Not Used,No violations,2017
2017-00109133,0,18,8,41.82663820000001,99 Kennedy Plz,-71.4096412,46,10,,,City Ordinance Violation,2017-10-18 08:46:00,CBrown,Not Used,No violations,2017
2017-00109132,0,18,8,41.851944,1 Horton St ,-71.414369,40,10,,,Threats,2017-10-18 08:40:24,MTella,Not Used,No violations,2017
2017-00109131,0,18,8,41.7940698823529,272 Gallatin St,-71.42332464705879,34,10,,,Medical Aid,2017-10-18 08:34:56,LTaveras,Not Used,No violations,2017
2017-00109105,0,18,6,41.8166844,160 Broad St,-71.4171575,4,10,,,D.O.A.,2017-10-18 06:04:00,PSalmons,Not Used,No violations,2017
2017-00109061,0,18,0,41.8130196655597,60 Prairie Ave,-71.4150584756137,12,10,,,Request for Assistance,2017-10-18 00:12:00,PSalmons,Not Used,No violations,2017
2017-00109032,0,17,21,41.8085727,61 Woodman St,-71.4269927,30,10,,,Assistance Rendered,2017-10-17 21:30:00,LPelaez,Not Used,No violations,2017
2017-00109024,0,17,21,41.846159399723,24 Tappan St,-71.42720299674359,15,10,,,Missing Persons,2017-10-17 21:15:00,Central Station,Not Used,No violations,2017
2017-00109012,0,17,20,41.8254934,173 George St,-71.3986732,31,10,,,Auto Towed,2017-10-17 20:31:00,MCastillo,Not Used,Parking or MV Violation,2017
2017-00108944,0,17,17,41.8299771,65 Congdon St,-71.40648909999999,9,10,,,Article Found,2017-10-17 17:09:00,FGarcia,Not Used,No violations,2017
2017-00108935,0,17,16,41.8116811,593 Eddy St,-71.40937109999999,48,10,,,Lost Article,2017-10-17 16:48:00,Central Station,Not Used,No violations,2017
2017-00108921,0,17,16,41.8367071,380 Hope St,-71.40139090000002,27,10,,,Missing Persons,2017-10-17 16:27:00,Central Station,Not Used,No violations,2017
2017-00108900,0,17,15,41.80095900000001,293 Oxford St,-71.415951,24,10,,,Request for Assistance,2017-10-17 15:24:00,NCruz,Not Used,No violations,2017
2017-00108898,0,17,15,41.803794,234 Daboll St,-71.4289835,21,10,,,Juvenile Matter,2017-10-17 15:21:00,JLeroux,Not Used,No violations,2017
2017-00108897,0,17,15,41.7917216,156 Reservoir Ave,-71.4275893,11,10,,,Juvenile Matter,2017-10-17 15:11:00,ASchneider,Not Used,No violations,2017
2017-00108888,0,17,14,41.8169968,870 Westminster St,-71.42326259999999,51,10,,,Fraud,2017-10-17 14:51:00,,Not Used,No violations,2017
2017-00108884,0,17,14,41.8025967,199 Oxford St,-71.41100429999999,16,10,,,Juvenile Matter,2017-10-17 14:16:00,AFrancis,Not Used,No violations,2017
2017-00108863,0,17,13,41.820801037037,244 Washington St,-71.41772548148151,47,10,,,Missing Persons,2017-10-17 13:47:00,KBass,Not Used,No violations,2017
2017-00108856,0,17,13,41.7927615,384 Niagara St,-71.414005,21,10,,,Shots Fired,2017-10-17 13:21:00,LTaveras,Not Used,No violations,2017
2017-00108814,0,17,10,41.8251986363636,969 Atwells Ave,-71.4496926363636,44,10,,,Lost Article,2017-10-17 10:44:00,Central Station,Not Used,No violations,2017
2017-00108808,0,17,9,41.7952871602169,674 Prairie Ave,-71.4103178489799,46,10,,,Juvenile Matter,2017-10-17 09:46:59,LTaveras,Not Used,No violations,2017
2017-00108739,0,17,2,41.792760200000004,72 Crescent St,-71.43067090000002,0,10,,,Auto Towed,2017-10-17 02:00:00,JCascione,Not Used,Parking or MV Violation,2017
2017-00108673,0,16,21,41.78885579999999,81 Washington Ave,-71.392896,12,10,,,Missing Persons,2017-10-16 21:12:00,Central Station,Not Used,No violations,2017
2017-00108655,0,16,20,41.78885579999999,81 Washington Ave,-71.392896,29,10,,,Missing Persons,2017-10-16 20:29:00,Central Station,Not Used,No violations,2017
2017-00108642,0,16,19,41.8113371,131 Wendell St,-71.43654659999999,53,10,,,Request for Assistance,2017-10-16 19:53:32,JLeroux,Not Used,No violations,2017
2017-00108623,0,16,18,41.846159399723,24 Tappan St,-71.42720299674359,49,10,,,Missing Persons,2017-10-16 18:49:00,Central Station,Not Used,No violations,2017
2017-00108578,0,16,17,,387 W.Fountainstreet ,,5,10,,,Lost Article,2017-10-16 17:05:00,Central Station,Not Used,No violations,2017
2017-00108587,0,16,17,41.84420460000001,513 Douglas Ave,-71.4278401,3,10,,,Request for Assistance,2017-10-16 17:03:48,JPerez,Not Used,No violations,2017
2017-00108550,0,16,15,41.78885579999999,81 Washington Ave,-71.392896,58,10,,,Missing Persons,2017-10-16 15:58:00,Central Station,Not Used,No violations,2017
2017-00108543,0,16,15,41.7861107149137,1520 Broad St,-71.4019054418006,48,10,,,Request for Assistance,2017-10-16 15:48:00,Central Station,Not Used,No violations,2017
2017-00108536,0,16,15,41.78885579999999,81 Washington Ave,-71.392896,25,10,,,Missing Persons,2017-10-16 15:25:00,Central Station,Not Used,No violations,2017
2017-00108481,0,16,12,41.812711877550996,179 Pearl St,-71.4169294897959,34,10,,,Assistance Rendered,2017-10-16 12:34:27,FNewton,Not Used,No violations,2017
2017-00108425,0,16,9,41.7879925,1450 Broad St,-71.402888887483,42,10,,,Juvenile Matter,2017-10-16 09:42:01,MPattie,Not Used,No violations,2017
2017-00108362,0,16,0,,Admiral St At River Ave,,55,10,,,Threats,2017-10-16 00:55:00,JLanier,Not Used,No violations,2017
2017-00108350,0,16,0,41.846159399723,24 Tappan St,-71.42720299674359,33,10,,,Missing Persons,2017-10-16 00:33:00,Central Station,Not Used,No violations,2017
2017-00108324,0,15,23,41.8544577418148,18 Job St,-71.4163779565754,8,10,,,Medical Aid,2017-10-15 23:08:00,GVargas,Not Used,No violations,2017
2017-00108317,0,15,22,41.8210211,82 Penn St,-71.432427,32,10,,,Suspicious Person,2017-10-15 22:32:00,MRudolph,Not Used,No violations,2017
2017-00108306,0,15,21,41.8267557,48 Yale Ave,-71.4492983,16,10,,,Request for Assistance,2017-10-15 21:16:00,DSirignano,Not Used,No violations,2017
2017-00108283,0,15,20,41.78885579999999,81 Washington Ave,-71.392896,20,10,,,Missing Persons,2017-10-15 20:20:00,Central Station,Not Used,No violations,2017
2017-00108280,0,15,19,41.84603660000001,128 Salina St,-71.4241153,50,10,,,Assistance Rendered,2017-10-15 19:50:00,JButen,Not Used,No violations,2017
2017-00108189,0,15,16,,Valley St At Barstow St,,34,10,,,Medical Aid,2017-10-15 16:34:00,ITorres,Not Used,No violations,2017
2017-00108162,0,15,15,41.8278167,136 Pomona Ave,-71.44939240000002,18,10,,,Request for Assistance,2017-10-15 15:18:00,Central Station,Not Used,No violations,2017
2017-00108137,0,15,13,41.8404259,141 Pembroke Ave,-71.4294113,7,10,,,Human Trafficking,2017-10-15 13:07:17,MTella,Not Used,No violations,2017
2017-00108131,0,15,12,41.78885579999999,81 Washington Ave,-71.392896,59,10,,,Missing Persons,2017-10-15 12:59:00,Central Station,Not Used,No violations,2017
2017-00108123,0,15,12,41.821669,334 Westminster St,-71.41416,29,10,,,Request for Assistance,2017-10-15 12:29:00,,Not Used,No violations,2017
2017-00108098,0,15,10,41.8367071,380 Hope St,-71.40139090000002,22,10,,,Missing Persons,2017-10-15 10:22:00,Central Station,Not Used,No violations,2017
2017-00108094,0,15,10,41.78885579999999,81 Washington Ave,-71.392896,13,10,,,Missing Persons,2017-10-15 10:13:00,Central Station,Not Used,No violations,2017
2017-00108088,0,15,9,,Smith St At Nelson St,,46,10,,,Lost Article,2017-10-15 09:46:00,Central Station,Not Used,No violations,2017
2017-00107931,0,14,23,41.850516799999994,39 Vandewater St,-71.4319256,48,10,,,Assistance Rendered,2017-10-14 23:48:52,JBibeault,Not Used,No violations,2017
2017-00107884,0,14,22,41.8536621,939 Douglas Ave,-71.43751429999998,15,10,,,Missing Persons,2017-10-14 22:15:00,Central Station,Not Used,No violations,2017
2017-00107871,0,14,22,41.8367071,380 Hope St,-71.40139090000002,0,10,,,Missing Persons,2017-10-14 22:00:00,Central Station,Not Used,No violations,2017
2017-00107789,0,14,18,41.82441170000001,700 Atwells Ave,-71.4402199,55,10,,,Missing Persons,2017-10-14 18:55:00,KMelfi,Not Used,No violations,2017
2017-00107772,0,14,18,41.810063799999995,1 Ware Ct,-71.42995069999998,19,10,,,Request for Assistance,2017-10-14 18:19:00,LPelaez,Not Used,No violations,2017
2017-00107733,0,14,16,41.806048,170 Benedict St,-71.43967959999998,52,10,,,Auto Towed,2017-10-14 16:52:00,LPelaez,Not Used,Parking or MV Violation,2017
2017-00107727,0,14,16,41.8594523,123 Edgeworth Ave,-71.4163422,50,10,,,Request for Assistance,2017-10-14 16:50:00,Central Station,Not Used,No violations,2017
2017-00107723,0,14,16,41.809902,229 Waverly St ,-71.4378619729739,37,10,,,Request for Assistance,2017-10-14 16:37:00,LPelaez,Not Used,No violations,2017
2017-00107700,0,14,15,41.78885579999999,81 Washington Ave,-71.392896,52,10,,,Missing Persons,2017-10-14 15:52:00,Central Station,Not Used,No violations,2017
2017-00107641,0,14,11,41.8127759,30 Pocasset Ave,-71.4486607,52,10,,,Article Found,2017-10-14 11:52:27,LSalinaro,Not Used,No violations,2017
2017-00107572,0,14,7,41.7946248888889,20 Ernest St,-71.3950907777778,11,10,,,Suspicious Person,2017-10-14 07:11:04,YGonzalez,Not Used,No violations,2017
2017-00107554,0,14,4,41.856481099999996,16 Luke St,-71.42042109999998,45,10,,,Assistance Rendered,2017-10-14 04:45:00,GVargas,Not Used,No violations,2017
2017-00107519,0,14,2,,Harold St At Aurora St,,2,10,,,Dispersals,2017-10-14 02:02:00,MLuke,Not Used,No violations,2017
2017-00107503,0,14,1,41.838966110539,670 N  Main St,-71.4094518271944,1,10,,,Disturbance,2017-10-14 01:01:38,MDuffy,Not Used,No violations,2017
2017-00107476,0,13,23,41.846159399723,24 Tappan St,-71.42720299674359,59,10,,,Missing Persons,2017-10-13 23:59:00,Central Station,Not Used,No violations,2017
2017-00107418,0,13,21,,Ninigret Ave At Anthony Ave,,3,10,,,Shots Fired,2017-10-13 21:03:00,LPelaez,Not Used,No violations,2017
2017-00107393,0,13,19,41.802802075030996,36 Calhoun Ave,-71.4349832537537,42,10,,,Juvenile Matter,2017-10-13 19:42:00,LPelaez,Not Used,No violations,2017
2017-00107379,0,13,19,41.8367071,380 Hope St,-71.40139090000002,10,10,,,Missing Persons,2017-10-13 19:10:00,Central Station,Not Used,No violations,2017
2017-00107358,0,13,18,41.78885579999999,81 Washington Ave,-71.392896,22,10,,,Missing Persons,2017-10-13 18:22:00,Central Station,Not Used,No violations,2017
2017-00107319,0,13,17,,Cranston St At Linwood Ave,,3,10,,,Assistance Rendered,2017-10-13 17:03:00,LPelaez,Not Used,No violations,2017
2017-00107291,0,13,16,41.8081356,119 Waverly St,-71.4330551,6,10,,,Suspicious Person,2017-10-13 16:06:00,LPelaez,Not Used,No violations,2017
2017-00107284,0,13,15,,20 Kelley St,,43,10,,,Request for Assistance,2017-10-13 15:43:00,ITorres,Not Used,No violations,2017
2017-00107298,0,13,15,41.8085727,61 Woodman St,-71.4269927,36,10,,,Assistance Rendered,2017-10-13 15:36:00,AFrancis,Not Used,No violations,2017
2017-00107271,0,13,15,41.8100607,230 Dexter St,-71.42788449999998,13,10,,,Juvenile Matter,2017-10-13 15:13:00,AFrancis,Not Used,No violations,2017
2017-00107262,0,13,14,41.787403675675705,375 Reservoir Ave,-71.432720027027,57,10,,,Juvenile Matter,2017-10-13 14:57:32,ELeste,Not Used,No violations,2017
2017-00107239,0,13,13,41.8116811,593 Eddy St,-71.40937109999999,54,10,,,D.O.A.,2017-10-13 13:54:00,FNewton,Not Used,No violations,2017
2017-00107236,0,13,13,41.8170403,1000 Westminster St,-71.4243556,49,10,,,Lost Article,2017-10-13 13:49:00,Central Station,Not Used,No violations,2017
2017-00107164,0,13,9,41.8236164,Atwells Ave  ,-71.4272333,36,10,,,Juvenile Matter,2017-10-13 09:36:27,MCaraccia,Not Used,No violations,2017
2017-00107144,0,13,8,,Hope St At John St,,7,10,,,Auto Towed,2017-10-13 08:07:00,MLuke,Not Used,Parking or MV Violation,2017
2017-00107136,0,13,7,41.8245171,40 Amsterdam St,-71.44773719999998,14,10,,,Disturbance,2017-10-13 07:14:00,LAndreozzi,Not Used,No violations,2017
2017-00107050,0,12,22,41.824944,829 Atwells Ave,-71.44478199999998,8,10,,,Juvenile Matter,2017-10-12 22:08:00,JLanier,Not Used,No violations,2017
2017-00107023,0,12,20,41.8095167,496 Cranston St,-71.43320250000002,58,10,,,Medical Aid,2017-10-12 20:58:00,AFrancis,Not Used,No violations,2017
2017-00107014,0,12,20,41.8102063,170 Sterling Ave,-71.450142,39,10,,,Article Found,2017-10-12 20:39:43,JDalton,Not Used,No violations,2017
2017-00107011,0,12,20,41.82663820000001,Kennedy Plaza ,-71.4096412,33,10,,,Lost Article,2017-10-12 20:33:00,Central Station,Not Used,No violations,2017
2017-00107005,0,12,20,41.78885579999999,81 Washington Ave,-71.392896,22,10,,,Missing Persons,2017-10-12 20:22:00,Central Station,Not Used,No violations,2017
2017-00106999,0,12,20,41.78885579999999,81 Washington Ave,-71.392896,8,10,,,Missing Persons,2017-10-12 20:08:00,Central Station,Not Used,No violations,2017
2017-00106989,0,12,19,,Westminster St At Bridgham St,,35,10,,,Motor Vehicle Violation,2017-10-12 19:35:00,LPelaez,Not Used,No violations,2017
2017-00106981,0,12,19,,Manton Ave At Owen St,,13,10,,,Shots Fired,2017-10-12 19:13:00,DSirignano,Not Used,No violations,2017
2017-00106959,0,12,18,41.78885579999999,81 Washington Ave,-71.392896,18,10,,,Missing Persons,2017-10-12 18:18:00,Central Station,Not Used,No violations,2017
2017-00106956,0,12,18,41.8101422,95 Ellery St,-71.43841040000002,2,10,,,Request for Assistance,2017-10-12 18:02:00,LPelaez,Not Used,No violations,2017
2017-00106928,0,12,17,41.78885579999999,81 Washington Ave,-71.392896,13,10,,,Missing Persons,2017-10-12 17:13:00,Central Station,Not Used,No violations,2017
2017-00106922,0,12,16,41.8406352,137 Radcliffe Ave,-71.4302839,59,10,,,Lost Article,2017-10-12 16:59:00,Central Station,Not Used,No violations,2017
2017-00106908,0,12,16,41.8234174,15 Sheridan St,-71.4520078,22,10,,,Threats,2017-10-12 16:22:00,DSirignano,Not Used,No violations,2017
2017-00106875,0,12,15,41.796119,34 Warrington St,-71.4139618,30,10,,,Assistance Rendered,2017-10-12 15:30:16,JLeroux,Not Used,No violations,2017
2017-00106858,0,12,14,41.7958468,133 Gallatin St,-71.4186613,53,10,,,Medical Aid,2017-10-12 14:53:00,AFrancis,Not Used,No violations,2017
2017-00106840,0,12,13,41.82053629999999,138 Penn St,-71.4344885,22,10,,,Request for Assistance,2017-10-12 13:22:38,BCorcoran,Not Used,No violations,2017
2017-00106691,0,12,2,,Potters Ave At Bucklin St,,16,10,,,Motor Vehicle Violation,2017-10-12 02:16:00,JCascione,Not Used,No violations,2017
2017-00106643,0,11,22,41.846159399723,24 Tappan St,-71.42720299674359,59,10,,,Missing Persons,2017-10-11 22:59:00,Central Station,Not Used,No violations,2017
2017-00106632,0,11,21,41.8367071,380 Hope St,-71.40139090000002,40,10,,,Missing Persons,2017-10-11 21:40:00,Central Station,Not Used,No violations,2017
2017-00106626,0,11,21,41.8367071,380 Hope St,-71.40139090000002,29,10,,,Missing Persons,2017-10-11 21:29:00,Central Station,Not Used,No violations,2017
