LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-71.4487452,41.7764604,,HEMALIN RD,,CRANSTON,,,,461257,cc2faf930351f0b7
-71.4488831,41.7765559,,HEMALIN RD,,CRANSTON,,,,461258,4c10602a132aa115
-71.4489856,41.7766671,,HEMALIN RD,,CRANSTON,,,,461259,203a437f090ec3af
-71.4491306,41.7767599,,HEMALIN RD,,CRANSTON,,,,461260,976a7ec20c0ca11b
-71.4492366,41.7769294,,VALE AV,,CRANSTON,,,,461261,085cf2d2a737977f
-71.4489531,41.7774908,,VALE AV,,CRANSTON,,,,461262,ffeacec882543a3f
-71.4489,41.7775517,,VALE AV,,CRANSTON,,,,461263,ba9916c055e28b81
-71.4490697,41.7776948,,BROOKWOOD RD,,CRANSTON,,,,461264,c34247905bdb09ea
-71.4493314,41.777883,,KNOLLWOOD AV,,CRANSTON,,,,461265,405d6a1955bbaba5
-71.4493632,41.7779492,,KNOLLWOOD AV,,CRANSTON,,,,461266,c18b15b2e29d3eda
-71.4483371,41.7779858,,VALE AV,,CRANSTON,,,,461267,118266caa36c1f4c
-71.4483867,41.7779514,,VALE AV,,CRANSTON,,,,461268,46d52e110bf2854e
-71.4481214,41.7777473,,VALE AV,,CRANSTON,,,,461269,40ddc44f08ee6542
-71.4480896,41.7777818,,VALE AV,,CRANSTON,,,,461270,157d88c0f5400de4
-71.4479233,41.777689,,AUSDALE RD,,CRANSTON,,,,461271,ba75319f2fb4b431
-71.4478915,41.7776492,,AUSDALE RD,,CRANSTON,,,,461272,22c737628ff3765c
-71.4476971,41.7774849,,AUSDALE RD,,CRANSTON,,,,461273,e8a875122e757efe
-71.4476087,41.7773286,,BROOKWOOD RD,,CRANSTON,,,,461274,b546c872d9b5d5ac
-71.4475523,41.7771035,,BROOKWOOD RD,,CRANSTON,,,,461275,e693661403cf8374
-71.4477608,41.7774241,,BROOKWOOD RD,,CRANSTON,,,,461276,6c463b85143499ee
-71.4479482,41.7775751,,BROOKWOOD RD,,CRANSTON,,,,461277,107035975fb0e4ad
-71.4479942,41.7776202,,BROOKWOOD RD,,CRANSTON,,,,461278,719e1fd422831001
-71.4483272,41.777125,,BROOKWOOD RD,,CRANSTON,,,,461279,7918d6ef786a0466
-71.4685704,41.7311816,22,NORTH ST,,WARWICK,,,,329933,678686f496be9b7c
-71.4681227,41.7315953,15,EASTMAN ST,,WARWICK,,,,306565,3551953926947594
-71.4682342,41.73158,,EASTMAN ST,,WARWICK,,,,461488,d0da9b5e46c1ea84
-71.467534,41.7319028,,EASTMAN ST,,WARWICK,,,,461489,fa11d4e69f6772d3
-71.467235,41.7313936,,EASTMAN ST,,WARWICK,,,,461490,9dceb84789ba1604
-71.4716837,41.731068,,CENTRAL ST,,WARWICK,,,,461495,27e3b90929c20bc1
-71.4720236,41.7310073,,NORTH ST,,WARWICK,,,,461496,a00394555f107d4c
-71.4722012,41.7309807,,NORTH ST,,WARWICK,,,,461497,b8184e44b5da467a
-71.4690351,41.7326328,,HARDY ST,,CRANSTON,,,,461498,76ffa00e2fd3ddc3
-71.4698024,41.7311544,27,HIGH ST,,WARWICK,,,,306489,1f2ce774004fbf48
-71.3894002,41.7633304,15,EMMONS AV,,WARWICK,,,,298775,51ed4c8e6e245628
-71.3893513,41.7620046,19,REMINGTON ST,,WARWICK,,,,333359,d21160e5b64a5dff
-71.3889099,41.7620032,9,REMINGTON ST,,WARWICK,,,,333360,d4107232530db11a
-71.3889127,41.7620618,11,REMINGTON ST,,WARWICK,,,,298781,eb61d21c52828cd3
-71.3893501,41.7620589,21,REMINGTON ST,,WARWICK,,,,298784,40bcb60c9542b2f0
-71.4053633,41.7670116,329,WARWICK AV,,WARWICK,,,,461625,d4e0b83fd57a9249
-71.4486773,41.7773662,,VALE AV,,CRANSTON,,,,461280,d9a3300775175960
-71.4486596,41.7772788,,VALE AV,,CRANSTON,,,,461281,e68c4dc1c05c535f
-71.448391,41.7769688,,LOCKMERE RD,,CRANSTON,,,,461282,7f531acc239da329
-71.4479488,41.776807,,BROOKWOOD RD,,CRANSTON,,,,461283,05d38c9cec62ecf8
-71.4480054,41.7768627,,BROOKWOOD RD,,CRANSTON,,,,461284,40c8c123591bddc1
-71.4481221,41.7769528,,BROOKWOOD RD,,CRANSTON,,,,461285,5990409c294e4cf6
-71.4477549,41.7760336,,RESERVOIR AV,,CRANSTON,,,,461286,4a7ed4895fa80c65
-71.4499385,41.7782907,,BROOKWOOD RD,,CRANSTON,,,,461287,98ca1e81d29c98e8
-71.4505283,41.7782415,,CALAMAN RD,,CRANSTON,,,,461288,c1a74dcdc446b41f
-71.4483913,41.778064,,AUSDALE RD,,CRANSTON,,,,461289,e0e12c76061c911d
-71.4485375,41.7781452,,AUSDALE RD,,CRANSTON,,,,461290,6b12d65b2a7717c6
-71.4486035,41.7780994,,BROOKWOOD RD,,CRANSTON,,,,461291,fc852622a6001eb7
-71.448547,41.7780676,,BROOKWOOD RD,,CRANSTON,,,,461292,c2e2a33600b697c1
-71.4486648,41.7782548,,AUSDALE RD,,CRANSTON,,,,461293,2869ea3cb69b4880
-71.4488346,41.7782866,,BROOKWOOD RD,,CRANSTON,,,,461294,cc659aa0a52b3d19
-71.4489336,41.7783573,,BROOKWOOD RD,,CRANSTON,,,,461295,bd4d072ccaca9475
-71.447542,41.7781978,,VALE AV,,CRANSTON,,,,461296,de27e6043aab1772
-71.4474335,41.7782083,,VALE AV,,CRANSTON,,,,461297,fd86522c68f2fb2f
-71.4471836,41.7780316,,RIVERFARM RD,,CRANSTON,,,,461298,02f8459d8983dcd1
-71.4472638,41.7779681,,AUSDALE RD,,CRANSTON,,,,461299,c77583ecea5939a0
-71.447179,41.7778833,,AUSDALE RD,,CRANSTON,,,,461300,9c7a54927946933e
-71.4470846,41.7779292,,RIVERFARM RD,,CRANSTON,,,,461301,4c3e324b98a8ed3e
-71.4469715,41.7777384,,AUSDALE RD,,CRANSTON,,,,461302,f7116b10bd08271e
-71.44683,41.7777313,,RIVERFARM RD,,CRANSTON,,,,461303,ae4a151c681e8dc8
-71.4474201,41.777276,,AUSDALE RD,,CRANSTON,,,,461304,9d3651f7b612dcfb
-71.4477871,41.7783815,,VALE AV,,CRANSTON,,,,461305,04406fb74751e6cf
-71.4478846,41.7784351,,VALE AV,,CRANSTON,,,,461306,6a259c8b210bab26
-71.4477965,41.7784963,,VALE AV,,CRANSTON,,,,461307,210e7b6d7c8ce565
-71.4479852,41.7785246,,AUSDALE RD,,CRANSTON,,,,461308,37684ae401a2178f
-71.4481172,41.7786471,,AUSDALE RD,,CRANSTON,,,,461309,e4e2f7550d63c7e0
-71.4483749,41.778845,,AUSDALE RD,,CRANSTON,,,,461310,d5e0249470cb9c3b
-71.4484881,41.7789439,,AUSDALE RD,,CRANSTON,,,,461311,0ed85469d5b6e711
-71.4506773,41.7786906,,CALAMAN RD,,CRANSTON,,,,461312,1ca6f8d3410cd1a8
-71.4506584,41.7787424,,CALAMAN RD,,CRANSTON,,,,461313,b8885f01e9596e2f
-71.4461614,41.7780671,,RIVERFARM RD,,CRANSTON,,,,461314,9c448c1e90e411fa
-71.4462367,41.7782272,,RICHLAND RD,,CRANSTON,,,,461315,0b73a05fd2215d90
-71.4463059,41.7782884,,RICHLAND RD,,CRANSTON,,,,461316,275a350d554f3756
-71.4463625,41.7782225,,RIVERFARM RD,,CRANSTON,,,,461317,fdcfa15b12e27acb
-71.4464316,41.7784015,,RICHLAND RD,,CRANSTON,,,,461318,3bf169e75012c024
-71.4465699,41.7784816,,RICHLAND RD,,CRANSTON,,,,461319,ffec585af8d62a34
-71.4467082,41.7785664,,VALE AV,,CRANSTON,,,,461320,44a274ca1a09c074
-71.4468466,41.77859,,VALE AV,,CRANSTON,,,,461321,04a1dbd9eece5f5d
-71.4471483,41.7788397,,VALE AV,,CRANSTON,,,,461322,c65cee1f5275bdbf
-71.4480417,41.7786894,,RIVERFARM RD,,CRANSTON,,,,461324,181a1837d37550ad
-71.4479159,41.7785952,,RIVERFARM RD,,CRANSTON,,,,461325,fcbe43cd91901d8e
-71.4775457,41.750771,792,OAKLAWN AV,,CRANSTON,,,,59245,0d4cdb237340727b
-71.4775339,41.7508042,792 A,OAKLAWN AV,,CRANSTON,,,,461328,12189a2f597c6929
-71.471722,41.7663475,316,OAKLAWN AV,,CRANSTON,,,,57552,02f7f9334d1d9a9c
-71.4716605,41.7662506,450,DEAN PKWY,,CRANSTON,,,,461329,c12643ddaf6a31a5
-71.4040546,41.7796978,,BETSEY WILLIAMS DR,,CRANSTON,,,,461330,46a120c49aedc7ef
-71.4037856,41.7796834,,BETSEY WILLIAMS DR,,CRANSTON,,,,461331,494a72a0c7e23239
-71.4036715,41.7796548,,BETSEY WILLIAMS DR,,CRANSTON,,,,461332,88cc993ce273ec29
-71.4032723,41.7795182,,BETSEY WILLIAMS DR,,CRANSTON,,,,461333,05985bace425b25c
-71.4031637,41.7794774,,BETSEY WILLIAMS DR,,CRANSTON,,,,461334,b7d45e33192c2982
-71.4020475,41.7791328,,BETSEY WILLIAMS DR,,CRANSTON,,,,461335,931a0f77ba0fd2a6
-71.4018519,41.7790736,,BETSEY WILLIAMS DR,,CRANSTON,,,,461336,2558f25fcf9156cd
-71.4016429,41.7789555,,BETSEY WILLIAMS DR,,CRANSTON,,,,461337,f6f21d25b1c89ae9
-71.4014473,41.7789574,,BETSEY WILLIAMS DR,,CRANSTON,,,,461338,bb924470dc9e8ee6
-71.4012357,41.7787009,,NORWOOD AVE,,CRANSTON,,,,461339,32224b7be067911e
-71.4013063,41.778762,,NORWOOD AVE,,CRANSTON,,,,461340,1eb18171c4c5ed85
-71.4033066,41.7784159,,BARTLETT AVE,,CRANSTON,,,,461341,59641ea220f22c90
-71.4032633,41.7782837,,BARTLETT AVE,,CRANSTON,,,,461342,32687a7a3191267c
-71.403135,41.7808212,,BETSEY WILLIAMS DR,,CRANSTON,,,,461343,2471c4fb9bc789ab
-71.4030409,41.78076,,BETSEY WILLIAMS DR,,CRANSTON,,,,461344,272ae3976da1776b
-71.4025829,41.7806657,,BETSEY WILLIAMS DR,,CRANSTON,,,,461345,c92635a1797dc14c
-71.4024888,41.7806374,,BETSEY WILLIAMS DR,,CRANSTON,,,,461346,2d438f9dcddc782e
-71.4022002,41.7805385,,BETSEY WILLIAMS DR,,CRANSTON,,,,461347,77bfa90fdde8b289
-71.4019932,41.7805102,,BETSEY WILLIAMS DR,,CRANSTON,,,,461348,7c2854106ef791df
-71.4018301,41.7804442,,BETSEY WILLIAMS DR,,CRANSTON,,,,461349,8dc388dfb3c29e3e
-71.4016043,41.780336,,BETSEY WILLIAMS DR,,CRANSTON,,,,461350,fbb7e5b51f70b751
-71.3990143,41.779009,,GRAND AV,,CRANSTON,,,,461351,b0a540b2eb213edc
-71.3992088,41.7789997,,GRAND AV,,CRANSTON,,,,461352,c0ce8997d518fa95
-71.4035527,41.7785055,,NORWOOD AVE,,CRANSTON,,,,461353,be8d9700cb4cf308
-71.4038224,41.7785997,,NORWOOD AVE,,CRANSTON,,,,461354,54fbde8e0751a8ea
-71.4044499,41.7787036,,BARTLETT AVE,,CRANSTON,,,,461355,7f29d000f65519df
-71.4044247,41.7787834,,NORWOOD AVE,,CRANSTON,,,,461356,857cf6dc808a22c8
-71.4049894,41.7788778,,BARTLETT AVE,,CRANSTON,,,,461357,52128da9d882db70
-71.4050018,41.7789342,,NORWOOD AVE,,CRANSTON,,,,461358,fcde677f43fe7239
-71.4051399,41.7789108,,BARTLETT AVE,,CRANSTON,,,,461359,31e599806b334d1d
-71.4052215,41.7789485,,BARTLETT AVE,,CRANSTON,,,,461360,c3637bc153817d28
-71.4053406,41.7790566,,NORWOOD AVE,,CRANSTON,,,,461361,c9806acdf91559df
-71.4055979,41.7790569,,BARTLETT AVE,,CRANSTON,,,,461362,3c056715ce49f977
-71.4058863,41.7792262,,BARTLETT AVE,,CRANSTON,,,,461363,e1fd06aa61cee559
-71.4060118,41.7792827,,BARTLETT AVE,,PROVIDENCE,,,,461364,8abec71202ca5c75
-71.4068473,41.7787713,,BARTLETT AVE,,CRANSTON,,,,461365,cb94be576f820404
-71.4068536,41.7787008,,EDGEWOOD AVE,,CRANSTON,,,,461366,80184c47c37df9b1
-71.4065023,41.7786489,,EDGE ST,,CRANSTON,,,,461367,62fb2c0db6cb3ab8
-71.4063831,41.7786159,,EDGE ST,,CRANSTON,,,,461368,487e8cd34c29a0b5
-71.4065212,41.7785784,,EDGE ST,,CRANSTON,,,,461369,5b7c69ba0e5310c5
-71.4068923,41.7780103,,EDGE ST,,CRANSTON,,,,461370,5309a2f5df482d72
-71.4067668,41.7779726,,EDGE ST,,CRANSTON,,,,461371,e66aa66440df03e1
-71.4063341,41.7777797,,EDGE ST,,CRANSTON,,,,461372,2b6572b0916af4a4
-71.4058949,41.7777041,,WESTWOOD AV,,CRANSTON,,,,461373,e51b955e8fce1998
-71.4057882,41.7776759,,WESTWOOD AV,,CRANSTON,,,,461374,ecbc2feb3261d538
-71.4055309,41.7776756,,EDGEWOOD AVE,,CRANSTON,,,,461375,a7897e59e51492f8
-71.4050289,41.7776142,,EDGEWOOD AVE,,CRANSTON,,,,461376,0d2fb42f56f466dd
-71.4027635,41.7774431,,EDGEWOOD AVE,,CRANSTON,,,,461377,284cc06285655377
-71.402475,41.7773348,,EDGEWOOD AVE,,CRANSTON,,,,461378,79b51f5895adc20b
-71.4020106,41.7773016,,BARTLETT AVE,,CRANSTON,,,,461379,8524f144a06caeaa
-71.4019041,41.7771511,,EDGEWOOD AVE,,CRANSTON,,,,461380,13eb63500e69c39f
-71.4017724,41.7770994,,EDGEWOOD AVE,,CRANSTON,,,,461381,a9ecd17b0dc91688
-71.4038107,41.7780172,,BARTLETT AVE,,CRANSTON,,,,461382,e0a65cb8db29df10
-71.4028637,41.7775607,,BARTLETT AVE,,CRANSTON,,,,461383,4ddd1dcb6de7d37e
-71.4030708,41.7775937,,BARTLETT AVE,,CRANSTON,,,,461384,204a25762b419749
-71.4040244,41.7778294,,EDGEWOOD AVE,,CRANSTON,,,,461385,a3de5b67e5c5f7e1
-71.4041623,41.7779329,,BARTLETT AVE,,CRANSTON,,,,461386,44c1a93356105328
-71.4046893,41.7781071,,BARTLETT AVE,,CRANSTON,,,,461387,a35c5da9a016559f
-71.4053668,41.778305,,BARTLETT AVE,,CRANSTON,,,,461388,eb6e25333577fc18
-71.4052162,41.7782438,,BARTLETT AVE,,CRANSTON,,,,461389,963dc46fc4f5f5b2
-71.4055988,41.7784086,,BARTLETT AVE,,CRANSTON,,,,461390,a7f1e44e948b5eb2
-71.4058436,41.7784463,,EDGE ST,,CRANSTON,,,,461391,660aace4951937bd
-71.4059063,41.7784887,,EDGE ST,,CRANSTON,,,,461392,e5eb6d9bae61c348
-71.4060756,41.7785405,,EDGE ST,,CRANSTON,,,,461393,93fb10bd7d982b90
-71.405668,41.7783287,,EDGEWOOD AVE,,CRANSTON,,,,461394,28f134dfa0e30984
-71.4057809,41.7783711,,EDGEWOOD AVE,,CRANSTON,,,,461395,e3db22786543766c
-71.4061009,41.7784512,,EDGE ST,,CRANSTON,,,,461878,8ca8bbfd45b91521
-71.4060131,41.7784089,,EDGE ST,,CRANSTON,,,,461879,6e527ecc716cdd70
-71.4048776,41.7780838,,EDGEWOOD AVE,,CRANSTON,,,,461880,5e842a4c32195434
-71.4047835,41.7780555,,EDGEWOOD AVE,,CRANSTON,,,,461881,997f1497067083a8
-71.4046455,41.7780038,,EDGEWOOD AVE,,CRANSTON,,,,461882,b5ffcdfcd5c41231
-71.4039681,41.7776837,,EDGEWOOD AVE,,CRANSTON,,,,461883,4bfd2953178f5fbf
-71.4067491,41.7772256,,WESTWOOD AV,,CRANSTON,,,,461884,37ed89e3ec338281
-71.4066738,41.7772162,,WESTWOOD AV,,CRANSTON,,,,461885,e307ea21a44083c2
-71.4064981,41.7771879,,WESTWOOD AV,,CRANSTON,,,,461886,1d2efbf3f51be999
-71.4064103,41.7771737,,WESTWOOD AV,,CRANSTON,,,,461887,3d8c5d1c073dc61f
-71.4055129,41.7770743,,WESTWOOD AV,,CRANSTON,,,,461888,5dd2e40e39c676bd
-71.398931,41.7801082,,WHEELER AV,,CRANSTON,,,,461889,21aa9d75d762ba14
-71.3992133,41.7801413,,WHEELER AV,,CRANSTON,,,,461890,37cd61e5d67cb1db
-71.3989736,41.7809209,,WHEELER AV,,CRANSTON,,,,461891,be445253a35234ac
-71.3991868,41.781048,,WENTWORTH AV,,CRANSTON,,,,461892,85b72d62aa6072c8
-71.3992809,41.7810621,,WENTWORTH AV,,CRANSTON,,,,461893,e8545aa3a9e02f2e
-71.3997391,41.7810766,,WENTWORTH AV,,CRANSTON,,,,461894,4f6aca3255dcfc4c
-71.3998584,41.7810157,,WHEELER AV,,CRANSTON,,,,461895,e65a391892ad62b0
-71.4004044,41.7810772,,BROAD ST,,CRANSTON,,,,461896,6029706ac34daf69
-71.4001973,41.7810676,,WHEELER AV,,CRANSTON,,,,461897,7bdcde78efe77e3b
-71.4045792,41.7803714,,F C GREENE MEMORIAL BLVD,,PROVIDENCE,,,,461898,890fa31405789d6b
-71.4075699,41.7781377,,EDGEWOOD AVE,,CRANSTON,,,,461899,b2f86dab33190954
-71.4071495,41.7780575,,EDGEWOOD AVE,,CRANSTON,,,,461900,549c0285651ca560
-71.4070241,41.7780386,,EDGEWOOD AVE,,CRANSTON,,,,461901,85640f2015319cf9
-71.4057388,41.7770933,,WESTWOOD AV,,CRANSTON,,,,461902,0e20c14e8996d05f
-71.4075839,41.7771699,,BEACHMONT AV,,CRANSTON,,,,461903,0edf61b2bcb7ef53
-71.4073266,41.7771416,,DROWNE ST,,CRANSTON,,,,461904,f5a414d46acb86b6
-71.4080867,41.7766254,,BEACHMONT AV,,CRANSTON,,,,461905,fbf38a880d019a97
-71.4090847,41.7765886,,KENMORE ST,,CRANSTON,,,,461906,9c81545283005357
-71.4090468,41.7767248,,EDGEWOOD BLVD,,CRANSTON,,,,461907,7b6d1c1f5f1e7850
-71.4090529,41.7768799,,EDGEWOOD BLVD,,CRANSTON,,,,461908,6e722f5a5848cdf2
-71.4090089,41.7769315,,EDGEWOOD BLVD,,CRANSTON,,,,461909,a6a215879300f2c6
-71.4089773,41.7770818,,EDGEWOOD BLVD,,CRANSTON,,,,461910,b4cc4f80dccc2c8a
-71.4089332,41.7772086,,EDGEWOOD BLVD,,CRANSTON,,,,461911,e441bdd4400473dd
-71.4088764,41.7773824,,EDGEWOOD BLVD,,CRANSTON,,,,461912,f197bab4405b76c0
-71.4087946,41.7775373,,EDGEWOOD BLVD,,CRANSTON,,,,461913,095df686723723a2
-71.408725,41.7779789,,EDGEWOOD BLVD,,CRANSTON,,,,461914,55add91b7f2c7b27
-71.4087503,41.777838,,EDGEWOOD BLVD,,CRANSTON,,,,461915,c41bab3f6c4aae5a
-71.4093116,41.7758935,,AUMOND ST,,CRANSTON,,,,461916,bc8cb8666e4d1c99
-71.409173,41.7762786,,KENMORE ST,,CRANSTON,,,,461917,a2faa5fb9abe04af
-71.4086729,41.7748783,,CLIFDEN AV,,CRANSTON,,,,461918,e6e7cabed25ecc8f
-71.4058291,41.7754444,,INGLESIDE AV,,CRANSTON,,,,461919,cf199851739b3e99
-71.4052587,41.7749554,,PEARL AV,,CRANSTON,,,,461920,d00fbdcb14e0c628
-71.4050705,41.7749599,,PEARL AV,,CRANSTON,,,,461921,2ded6bc49128c1dd
-71.404901,41.7749645,,GAIL AV,,CRANSTON,,,,461922,66286dc63c2fbfee
-71.4045119,41.774983,,GAIL AV,,CRANSTON,,,,461923,367c92b880ae9afe
-71.4043424,41.7749781,,DUNHAM AV,,CRANSTON,,,,461924,5af85f1034ea33c1
-71.4041793,41.7749921,,DUNHAM AV,,CRANSTON,,,,461925,9a17da68d1457fe4
-71.4037839,41.774973,,DUNHAM AV,,CRANSTON,,,,461926,f6f21a181f362c0e
-71.4036144,41.7749869,,DUNHAM AV,,CRANSTON,,,,461927,37a6d82ec7409b8c
-71.4035327,41.7751231,,LYNN AV,,CRANSTON,,,,461928,6a46fe4cc61672da
-71.4033195,41.7749961,,LYNN AV,,CRANSTON,,,,461929,bcffd7344014e0d2
-71.4035828,41.7751325,,LYNN AV,,CRANSTON,,,,461930,2827710010164dee
-71.4042669,41.7751425,,DUNHAM AV,,CRANSTON,,,,461931,cdef805b887f5554
-71.4043986,41.7751708,,GAIL AV,,CRANSTON,,,,461932,e794f85a4c24fbe6
-71.4042288,41.7754431,,DUNHAM AV,,CRANSTON,,,,461933,e408f0dbd4866483
-71.4025902,41.7758223,,VILLA AV,,CRANSTON,,,,461934,71bfed48193a7f22
-71.4027595,41.7759164,,VILLA AV,,CRANSTON,,,,461935,df056b761143d53b
-71.4029729,41.7759353,,VILLA AV,,CRANSTON,,,,461936,77835afdd4ff2066
-71.4031235,41.7759495,,VILLA AV,,CRANSTON,,,,461937,4979c289ec0b5027
-71.4035063,41.7759734,,VILLA AV,,CRANSTON,,,,461938,cc754024245ccdb2
-71.4036946,41.7759077,,VILLA AV,,CRANSTON,,,,461939,d6b5bb4a477720fc
-71.4039457,41.775908,,IVY AV,,CRANSTON,,,,461940,c4c40a0da002d5b6
-71.4041527,41.775941,,IVY AV,,CRANSTON,,,,461941,6882f52d949cd971
-71.4045919,41.7760212,,TAFT ST,,CRANSTON,,,,461942,2f89128a27f5c0aa
-71.4047426,41.7759885,,TAFT ST,,CRANSTON,,,,461943,27064b7e2e2fc9b1
-71.4054706,41.7760079,,VILLA AV,,CRANSTON,,,,461944,9a8ac1865b3d6c0a
-71.406437,41.7760556,,VILLA AV,,CRANSTON,,,,461945,2243adc9da457703
-71.4064683,41.7761073,,TAFT ST,,CRANSTON,,,,461946,ba68bd6b58fe0c33
-71.4065939,41.7760511,,VILLA AV,,CRANSTON,,,,461947,86c2b435456f5524
-71.4067444,41.7761358,,TAFT ST,,CRANSTON,,,,461948,68403670b0e27869
-71.4073027,41.7762724,,TAFT ST,,CRANSTON,,,,461949,7eb395e82027e106
-71.4070071,41.7767279,,DROWNE ST,,CRANSTON,,,,461950,ae8de66ae8d873aa
-71.4058399,41.7766283,,DROWNE ST,,CRANSTON,,,,461951,cacd48b0af0b9f49
-71.4057646,41.7766188,,DROWNE ST,,CRANSTON,,,,461952,f3c1e76bd169d633
-71.4056266,41.7766187,,DROWNE ST,,CRANSTON,,,,461953,d29b821d1f46f230
-71.4055199,41.7766186,,DROWNE ST,,CRANSTON,,,,461954,9daf621bf90546c0
-71.4053316,41.7766044,,DROWNE ST,,CRANSTON,,,,461955,06dc5d5e719ad70f
-71.4052124,41.7765949,,DROWNE ST,,CRANSTON,,,,461956,37118038157754c7
-71.4050367,41.7765853,,DROWNE ST,,CRANSTON,,,,461957,d70b56363746beef
-71.4049049,41.7765711,,DROWNE ST,,CRANSTON,,,,461958,cafe35861e21a9f2
-71.4047481,41.7765428,,DROWNE ST,,CRANSTON,,,,461959,86f58ccdf560602c
-71.4046226,41.7765333,,DROWNE ST,,CRANSTON,,,,461960,a3e81faef23cedbb
-71.4043088,41.7764955,,DROWNE ST,,CRANSTON,,,,461961,9d87dca96e29b27b
-71.4036118,41.7767251,,IVY AV,,CRANSTON,,,,461962,6ce9238edb6dac96
-71.403574,41.7768237,,IVY AV,,CRANSTON,,,,461963,e376d239b6f79fae
-71.4031914,41.7766778,,RHODES AV,,CRANSTON,,,,461964,cd33a45ce2b1a6a9
-71.4030532,41.7767481,,WESTWOOD AV,,CRANSTON,,,,461965,46028221a985a60e
-71.4030157,41.7766588,,RHODES AV,,CRANSTON,,,,461966,91f21b829f77843e
-71.4028589,41.7766211,,RHODES AV,,CRANSTON,,,,461967,24debc8d45335440
-71.4027208,41.776621,,RHODES AV,,CRANSTON,,,,461968,b508e849def6a9b0
-71.4024384,41.7766067,,EDGEWOOD AVE,,CRANSTON,,,,461969,cde3e4e1c5098be4
-71.4023569,41.7765878,,EDGEWOOD AVE,,CRANSTON,,,,461970,dedf29ab4282ed73
-71.4022314,41.7765407,,RHODES AV,,CRANSTON,,,,461971,884b7ed45de5a6da
-71.4022095,41.7744314,,BOWEN ST,,CRANSTON,,,,461972,73c36ec4ac523feb
-71.4019522,41.7744312,,FERNCREST AV,,CRANSTON,,,,461973,9fb702ca1597974a
-71.4019523,41.7743654,,BOWEN ST,,CRANSTON,,,,461974,b5a6a18b71be67e0
-71.4018141,41.7744404,,FERNCREST AV,,CRANSTON,,,,461975,8b0d97f6152a26ad
-71.4017075,41.7743934,,MOORLAND AV,,CRANSTON,,,,461976,18cd26c4f70e8ec4
-71.401651,41.7744356,,FERNCREST AV,,CRANSTON,,,,461977,dc8fa6947c44f914
-71.4015254,41.7744496,,FERNCREST AV,,CRANSTON,,,,461978,639c11b62e46c5b8
-71.4015067,41.7743791,,MOORLAND AV,,CRANSTON,,,,461979,662f3159a38ba97f
-71.4013498,41.7743743,,MOORLAND AV,,CRANSTON,,,,461980,3e1b39808b870f9a
-71.4013497,41.774487,,FERNCREST AV,,CRANSTON,,,,461981,d8b5444f97060168
-71.4011991,41.7744681,,FERNCREST AV,,CRANSTON,,,,461982,a1b547a87a6a1188
-71.4011866,41.7743929,,MOORLAND AV,,CRANSTON,,,,461983,04fe04440cfde5d5
-71.40113,41.774468,,FERNCREST AV,,CRANSTON,,,,461984,d2ac7d850dd89dd7
-71.4038787,41.7745033,,FERNCREST AV,,CRANSTON,,,,461985,cdbff757896e6723
-71.4038789,41.7743999,,HENRY ST,,CRANSTON,,,,461986,7975a98f619d1af8
-71.4042554,41.7744237,,FERNCREST AV,,CRANSTON,,,,461987,2cde34ce74f8d2bb
-71.4046759,41.7743865,,FERNCREST AV,,CRANSTON,,,,461988,345b9a3340ce7713
-71.4047261,41.7743865,,FERNCREST AV,,CRANSTON,,,,461989,e35f43228edaed14
-71.4049082,41.7743632,,FERNCREST AV,,CRANSTON,,,,461990,317065456660b8af
-71.40504,41.7743586,,FERNCREST AV,,CRANSTON,,,,461991,ef9c20998c3c34ba
-71.4052094,41.7743399,,FERNCREST AV,,CRANSTON,,,,461992,d0e297d44e002e7a
-71.4058675,41.7749277,,INGLESIDE AV,,CRANSTON,,,,461993,235f4a1827646fe0
-71.4059493,41.7748291,,INGLESIDE AV,,CRANSTON,,,,461994,c9563aca8b7daff5
-71.4063453,41.7743503,,INGLESIDE AV,,CRANSTON,,,,461995,276fb3de1f2c113f
-71.4085668,41.7744131,,CLIFDEN AV,,CRANSTON,,,,461996,148c20874b59f14e
-71.4064946,41.7752477,,INGLESIDE AV,,CRANSTON,,,,461997,90045dbfe582cc3a
-71.4018538,41.777231,,BARTLETT AVE,,CRANSTON,,,,461998,c5eb6fa732bb8987
-71.3951215,41.7842041,153,NARRAGANSETT ST,,CRANSTON,,,,461999,7a9e5c44eca34f30
-71.3952522,41.7841498,157,NARRAGANSETT ST,,CRANSTON,,,,441473,a62845c8e94c5e16
-71.3968715,41.7847476,,SMITH ST,,CRANSTON,,,,462000,8f8663fd1543f366
-71.3966779,41.784689,,BAY VIEW AV,,CRANSTON,,,,462001,fc34e8a4dfb01bcb
-71.3953623,41.7847281,,BAY VIEW AV,,CRANSTON,,,,462002,38e9a1d8390868ae
-71.3951175,41.7847279,,BAY VIEW AV,,CRANSTON,,,,462003,f4b8464ae02d4d53
-71.3938961,41.784755,,BAY VIEW AV,,CRANSTON,,,,462004,30be579504418333
-71.3940683,41.7847511,,BAY VIEW AV,,CRANSTON,,,,462005,d31e4dcee3559f61
-71.3936161,41.7848775,,SMITH ST,,CRANSTON,,,,462006,46111237b70b2fa9
-71.3938707,41.783873,,NARRAGANSETT ST,,CRANSTON,,,,462007,53666f7b943d9ab3
